user,server,ilp_user,ilp_time,greedy_user,greedy_time,dqn_user,dqn_time,td3_user,td3_time,ddpg_user,ddpg_time
200.0,50.0,151.0,0.30995099999995546,150.0,0.032241200000044046,151.0,0.008562699999970391,151.0,0.012253599999894504,150.0,0.01059450000002471
200.0,50.0,158.0,0.2363217000000759,158.0,0.030798799999956827,158.0,0.008610599999997248,158.0,0.011832799999979215,158.0,0.01099460000000363
200.0,50.0,172.0,0.2220158000000083,169.0,0.03213879999998426,172.0,0.008485399999926813,172.0,0.012055200000077093,171.0,0.011043299999982992
200.0,50.0,167.0,0.23056080000003476,166.0,0.03079379999996945,168.0,0.008482599999979357,168.0,0.014155999999957203,168.0,0.01056499999992866
200.0,50.0,174.0,0.1914248000000498,174.0,0.030584700000076737,174.0,0.008461500000066735,174.0,0.012465700000007018,174.0,0.011326700000040546
200.0,50.0,165.0,0.3125112000000172,165.0,0.027864399999998568,165.0,0.008145999999896958,165.0,0.011273899999991954,164.0,0.01056919999996353
200.0,50.0,169.0,0.23480449999999564,168.0,0.0332396000000017,170.0,0.008576899999980014,170.0,0.011910999999940941,167.0,0.010963300000071285
200.0,50.0,171.0,0.25607959999990726,169.0,0.03256150000004254,175.0,0.008618400000045767,175.0,0.01230529999997998,174.0,0.010657799999989948
200.0,50.0,152.0,0.23241749999999683,152.0,0.029983300000026247,152.0,0.00843930000007731,152.0,0.01248770000006516,152.0,0.01058869999997114
200.0,50.0,169.0,0.2297396999999819,169.0,0.030077200000050652,169.0,0.008496100000002116,169.0,0.012004499999989093,169.0,0.010462199999892619
200.0,50.0,173.0,0.31995070000004944,172.0,0.030967500000087966,173.0,0.008719499999983782,173.0,0.011826599999949394,173.0,0.011319100000036997
200.0,50.0,163.0,0.19899720000000798,160.0,0.02859909999995125,163.0,0.008301500000015949,163.0,0.011989999999968859,163.0,0.011447100000054888
200.0,50.0,168.0,0.2611270999999533,168.0,0.03179950000003373,169.0,0.008329900000035195,169.0,0.012071099999957369,167.0,0.011013800000000629
200.0,50.0,180.0,0.23673900000005688,180.0,0.03206990000001042,180.0,0.008566900000005262,180.0,0.011853500000029271,178.0,0.010761300000012852
200.0,50.0,161.0,0.30337499999996,161.0,0.03003919999991922,161.0,0.008301999999957843,161.0,0.011983999999984007,161.0,0.010601199999996425
200.0,50.0,167.0,0.22666700000002038,167.0,0.03234259999999267,167.0,0.008501900000055684,167.0,0.012133999999946354,167.0,0.010367999999971289
200.0,50.0,168.0,0.22958949999997458,166.0,0.02939389999994546,168.0,0.00834399999996549,168.0,0.013920299999995223,168.0,0.01056129999994937
200.0,50.0,173.0,0.23157879999996567,173.0,0.030898100000058548,173.0,0.008219199999984994,173.0,0.012115399999970577,173.0,0.010613300000045456
200.0,50.0,178.0,0.2325905000000148,177.0,0.03037989999995716,179.0,0.008585199999970428,179.0,0.01191350000010516,178.0,0.011039600000003702
200.0,50.0,172.0,0.3196762000000035,172.0,0.030223900000009962,173.0,0.008719899999960035,173.0,0.012232399999902555,173.0,0.010680600000000595
200.0,50.0,160.0,0.22603680000008808,158.0,0.029276999999979125,160.0,0.008339500000033695,160.0,0.01157819999991716,160.0,0.011497200000007979
200.0,50.0,139.0,0.22474699999997938,138.0,0.029737099999920247,139.0,0.008194300000013754,139.0,0.011995599999977458,139.0,0.010486299999911353
200.0,50.0,155.0,0.23057029999995393,155.0,0.032051400000000285,155.0,0.008559600000012324,155.0,0.011731999999938125,155.0,0.010931099999993421
200.0,50.0,172.0,0.2231373000000758,172.0,0.03226900000004207,172.0,0.008869699999991099,172.0,0.013279699999998229,172.0,0.012610399999971378
200.0,50.0,173.0,0.30820859999994354,173.0,0.030937900000026275,173.0,0.008320299999923009,173.0,0.014815300000009302,173.0,0.011200300000041352
200.0,50.0,158.0,0.22760430000005272,158.0,0.03339770000002318,158.0,0.008457900000053087,158.0,0.013940000000047803,158.0,0.012753599999996368
200.0,50.0,152.0,0.24236999999993714,152.0,0.030658699999889905,152.0,0.008397599999966587,152.0,0.01238100000000486,152.0,0.010972400000014204
200.0,50.0,171.0,0.2253765000000385,168.0,0.03262419999998656,171.0,0.00856829999997899,171.0,0.012142499999981737,170.0,0.01053199999989829
200.0,50.0,162.0,0.2262463999999227,162.0,0.03074000000003707,162.0,0.008475200000020777,162.0,0.011579999999980828,162.0,0.010725600000000668
200.0,50.0,160.0,0.23876270000005206,158.0,0.030641800000012154,161.0,0.00837330000001657,161.0,0.011687299999948664,161.0,0.010595500000022184
200.0,50.0,168.0,0.19246499999997013,167.0,0.03184150000004138,168.0,0.008565500000031534,168.0,0.012032799999929011,168.0,0.01067000000000462
200.0,50.0,162.0,0.19521899999995185,162.0,0.02890300000001389,162.0,0.008395800000016607,162.0,0.011579500000038934,162.0,0.011254399999984344
200.0,50.0,174.0,0.239777100000083,174.0,0.0339701000000332,174.0,0.008596500000066953,174.0,0.01139890000001742,174.0,0.01085560000001351
200.0,50.0,169.0,0.3129019000000426,169.0,0.033107100000052014,169.0,0.008580199999983051,169.0,0.012273299999947085,169.0,0.012150300000030256
200.0,50.0,165.0,0.2246080999999549,164.0,0.031152700000006917,165.0,0.008423499999935302,165.0,0.013350500000001375,164.0,0.012855699999931858
200.0,50.0,165.0,0.20739019999996344,165.0,0.03266949999999724,165.0,0.008584399999904235,165.0,0.012235099999998056,165.0,0.011007299999960196
200.0,50.0,175.0,0.22385610000003453,175.0,0.03438340000002427,175.0,0.008689500000059525,175.0,0.012451000000055501,175.0,0.012380000000007385
200.0,50.0,157.0,0.19424519999995482,157.0,0.02942829999994956,157.0,0.008734799999956522,157.0,0.012487599999985832,157.0,0.010511100000030638
200.0,50.0,168.0,0.32121730000005755,168.0,0.03274959999998828,168.0,0.009003699999993842,168.0,0.012400699999943754,168.0,0.01129219999995712
200.0,50.0,161.0,0.23127130000000307,161.0,0.03202360000000226,161.0,0.008370300000024145,161.0,0.01782160000004751,161.0,0.012380099999973027
200.0,50.0,164.0,0.20307869999999184,163.0,0.03114349999998467,169.0,0.00818370000001778,169.0,0.013544099999990067,166.0,0.012073400000076617
200.0,50.0,167.0,0.24021560000005593,162.0,0.03006500000003598,167.0,0.008423999999990883,167.0,0.011316100000044571,165.0,0.01063720000001922
300.0,50.0,239.0,0.43547079999996186,237.0,0.045363899999983914,242.0,0.009304000000042834,242.0,0.01253559999997833,238.0,0.013021999999978107
300.0,50.0,245.0,0.34478169999999864,243.0,0.046212199999899894,245.0,0.008866200000056779,245.0,0.013104099999964092,244.0,0.012608000000000175
300.0,50.0,245.0,0.3498354000000745,242.0,0.04843200000004799,247.0,0.008993000000032225,247.0,0.01199050000002444,245.0,0.01266499999996995
300.0,50.0,255.0,0.42800050000005285,253.0,0.04787399999997888,255.0,0.00878720000002886,255.0,0.012517199999933837,254.0,0.011007300000073883
300.0,50.0,231.0,0.3448756999999887,226.0,0.04537900000002537,231.0,0.008944400000018504,231.0,0.012788100000079794,231.0,0.010756300000025476
300.0,50.0,267.0,0.3581878999999617,259.0,0.04694089999998141,268.0,0.00888970000005429,268.0,0.013691899999912494,267.0,0.014295899999979156
300.0,50.0,248.0,0.4222218000001021,240.0,0.044009000000073684,257.0,0.008840399999940018,255.0,0.012592899999958718,254.0,0.011470799999983683
300.0,50.0,224.0,0.3573536000000104,219.0,0.04483759999993708,227.0,0.008725900000058573,227.0,0.015422999999941567,226.0,0.012711499999909392
300.0,50.0,239.0,0.4020650999999589,234.0,0.047452500000076725,243.0,0.00939250000010361,243.0,0.012604799999962779,240.0,0.010782299999959832
300.0,50.0,232.0,0.46011749999991025,227.0,0.043696000000068125,236.0,0.009000799999967057,236.0,0.014007200000037301,232.0,0.011017900000069858
300.0,50.0,255.0,0.4428886999999122,244.0,0.04598080000005211,269.0,0.009164800000007745,269.0,0.014129199999956654,263.0,0.01159589999997479
300.0,50.0,230.0,0.39179300000000694,226.0,0.04725199999995766,233.0,0.009384899999986374,233.0,0.01351760000000013,232.0,0.01280619999999999
300.0,50.0,254.0,0.4434439999999995,250.0,0.048441799999977775,254.0,0.009243900000001304,254.0,0.013199600000007194,253.0,0.012248900000031426
300.0,50.0,241.0,0.3634443000000829,236.0,0.04607499999997344,244.0,0.008813299999928859,244.0,0.012857100000019273,244.0,0.011451999999962936
300.0,50.0,246.0,0.4029854999999998,244.0,0.04412639999998191,254.0,0.009522199999992154,254.0,0.012571200000024874,252.0,0.011992600000098719
300.0,50.0,264.0,0.3911164999999528,262.0,0.0486430000000837,264.0,0.008995799999979681,264.0,0.013896300000055817,264.0,0.01443589999996675
300.0,50.0,243.0,0.430670300000088,241.0,0.04891220000001795,243.0,0.009050300000012612,243.0,0.015398800000070878,243.0,0.01425290000008772
300.0,50.0,242.0,0.3710652999999411,240.0,0.04666139999994812,246.0,0.00948849999997492,246.0,0.013942700000029618,246.0,0.012138900000081776
300.0,50.0,230.0,0.385469100000023,229.0,0.05134129999999004,231.0,0.009394799999995485,231.0,0.01190390000010666,227.0,0.015320299999984854
300.0,50.0,249.0,0.4902601000000004,243.0,0.04779910000002019,253.0,0.009227600000031089,253.0,0.013199500000041553,246.0,0.010907200000019657
300.0,50.0,236.0,0.3522934999999734,232.0,0.046164500000031694,236.0,0.009008699999981218,236.0,0.012703400000077636,235.0,0.01112630000000081
300.0,50.0,217.0,0.320560300000011,214.0,0.041308200000003126,221.0,0.008876099999952203,221.0,0.012200099999972736,219.0,0.011245900000062647
300.0,50.0,254.0,0.40460010000003876,249.0,0.0445079999999507,256.0,0.00891019999994569,256.0,0.012966300000016417,257.0,0.011471000000028653
300.0,50.0,245.0,0.36648669999999584,244.0,0.04714609999996355,246.0,0.00901099999998678,246.0,0.012221400000044014,246.0,0.011502599999971608
300.0,50.0,262.0,0.4010229000000436,254.0,0.049752799999964736,267.0,0.009383800000023257,267.0,0.015218899999922542,256.0,0.01145289999999477
300.0,50.0,247.0,0.4138575999999148,241.0,0.04415080000001126,250.0,0.008980800000017553,249.0,0.014321200000040335,249.0,0.01390070000002197
300.0,50.0,230.0,0.3496096999999736,228.0,0.04554280000002109,231.0,0.008850899999970352,231.0,0.012569800000051146,231.0,0.011768700000061472
300.0,50.0,236.0,0.32756979999999203,232.0,0.04636049999999159,236.0,0.008887200000003759,236.0,0.01318089999995209,235.0,0.011509700000033263
300.0,50.0,248.0,0.4698827000000847,244.0,0.04535520000001725,252.0,0.008875299999999697,252.0,0.013170500000001084,249.0,0.011535399999957008
300.0,50.0,243.0,0.3999896999999919,241.0,0.04568040000003748,248.0,0.008967200000029152,248.0,0.012665800000036143,245.0,0.012634200000093188
300.0,50.0,256.0,0.36495000000002165,248.0,0.046363700000028985,259.0,0.009099800000058167,259.0,0.01459480000005442,257.0,0.012880500000051143
300.0,50.0,244.0,0.48775030000001607,244.0,0.04887850000000071,247.0,0.008759299999951509,247.0,0.01250799999991159,243.0,0.011352900000019872
300.0,50.0,248.0,0.4357366000000411,243.0,0.04826300000001993,252.0,0.009168299999942064,252.0,0.013156399999957102,249.0,0.011321899999984453
300.0,50.0,245.0,0.38494040000000496,242.0,0.04763470000000325,245.0,0.009102800000050593,245.0,0.015207000000032167,245.0,0.012430500000050415
300.0,50.0,251.0,0.4685474999999997,247.0,0.04566529999999602,256.0,0.008855600000060804,256.0,0.014297399999918525,255.0,0.013891900000089663
300.0,50.0,239.0,0.4085045000000491,239.0,0.04364019999991342,241.0,0.008829699999978402,241.0,0.012253199999918252,241.0,0.01140239999995174
300.0,50.0,247.0,0.42373159999999643,244.0,0.049441900000033456,250.0,0.009531200000083118,250.0,0.013156499999922744,245.0,0.012355700000057368
300.0,50.0,256.0,0.4164584999999761,249.0,0.04634099999998398,258.0,0.009145399999965775,258.0,0.013029600000095343,253.0,0.011338099999989026
